trial,common,reward_1_1,reward_1_2,reward_2_1,reward_2_2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward,slow,Subject,Condition
45,1,0.418236839,0.271250951,0.646722037,0.523955771,2,1,0.723944713,2,2,1,2,0.726719857,1,1,0,72,abstract
46,1,0.396402617,0.250009533,0.647597613,0.521398108,2,1,1.234511597,2,2,2,1,0.714679365,1,1,0,72,abstract
47,0,0.358512755,0.29572587,0.655577141,0.48571949,1,2,0.575931191,2,1,1,2,1.017701075,1,0,0,72,abstract
48,1,0.348920053,0.303046796,0.624570189,0.492116068,2,1,0.959359158,2,2,1,2,0.823223398,1,1,0,72,abstract
49,0,0.34569761,0.295254892,0.618770597,0.474387103,2,1,0.674679799,2,1,1,2,0.794492564,1,1,0,72,abstract
50,1,0.321631571,0.270122417,0.585613772,0.475345635,1,2,1.140525846,2,2,2,1,0.696056758,1,0,0,72,abstract
51,1,0.336838888,0.261644043,0.58837285,0.466569413,1,2,0.533569633,2,2,2,1,0.660625979,1,0,0,72,abstract
52,1,0.339320378,0.29354778,0.604920776,0.507617289,2,1,0.718831082,2,2,1,2,0.791994361,1,1,0,72,abstract
53,0,0.339801714,0.328959586,0.625703781,0.509576571,1,2,0.927993609,2,1,2,1,0.857596133,1,0,0,72,abstract
54,1,0.308365766,0.364480013,0.623926368,0.549648501,1,2,1.009591108,2,2,2,1,0.946193421,1,0,0,72,abstract
55,1,0.323098137,0.368737413,0.645743829,0.571181139,2,1,0.864717667,2,2,1,2,1.196602204,1,1,0,72,abstract
56,0,0.328828086,0.362067217,0.63708313,0.567869259,1,2,1.057467697,2,1,2,1,1.273887968,1,1,0,72,abstract
57,1,0.296732049,0.36971716,0.669989218,0.558117917,1,2,0.687409783,2,2,2,1,0.968069718,1,1,0,72,abstract
58,0,0.281417641,0.360612535,0.704399826,0.551004886,2,1,0.899543634,2,1,2,1,0.880378895,1,0,0,72,abstract
59,1,0.262792822,0.383775871,0.726180093,0.599513291,1,2,0.802293947,2,2,2,1,0.68134569,1,1,0,72,abstract
60,1,0.278133398,0.38337994,0.722704674,0.619211975,1,2,0.760562816,2,2,2,1,0.643662612,1,1,0,72,abstract
61,1,0.289114377,0.383835566,0.709330605,0.589096732,2,1,1.030791475,2,2,2,1,0.535470858,1,0,0,72,abstract
62,1,0.302776615,0.385361601,0.639020711,0.658559876,2,1,0.842377891,2,2,1,2,0.705937766,1,1,0,72,abstract
63,0,0.307351461,0.423344911,0.641137367,0.634490397,2,1,0.639978291,2,1,1,2,0.720191985,1,0,0,72,abstract
64,1,0.250079265,0.43879528,0.61353719,0.620468025,1,2,0.977096094,2,2,2,1,0.565770528,1,1,0,72,abstract
65,1,0.299412118,0.458974435,0.622074147,0.632545131,2,1,0.725233894,2,2,2,1,0.826507525,1,1,0,72,abstract
66,0,0.276248333,0.43461423,0.636250821,0.629054717,2,1,1.199069066,2,1,1,2,1.049435479,1,0,0,72,abstract
67,1,0.289930298,0.383169447,0.631997825,0.636867266,1,2,0.680231293,2,2,2,1,0.65017391,1,0,0,72,abstract
68,1,0.285464873,0.393768574,0.627446372,0.649585223,2,1,0.808071755,2,2,1,2,0.740831537,1,1,0,72,abstract
69,1,0.300865296,0.428038792,0.612270826,0.680608326,1,2,0.789859588,2,2,2,1,0.855486975,1,1,0,72,abstract
70,1,0.280885513,0.414540446,0.619873041,0.676857878,2,1,0.805422576,2,2,2,1,0.785855835,1,0,0,72,abstract
71,1,0.260179017,0.425297912,0.63340128,0.674167785,1,2,0.887795151,2,2,2,1,0.663080787,1,1,0,72,abstract
72,1,0.26763265,0.417355499,0.597772489,0.651158623,1,2,0.786947028,2,2,1,2,0.930898334,1,0,0,72,abstract
73,1,0.267382908,0.436084813,0.624007033,0.629114818,2,1,1.304871103,2,2,2,1,1.561204754,1,1,0,72,abstract
74,1,0.308377257,0.459881666,0.607484219,0.603024843,1,2,0.949570363,2,2,1,2,0.709806213,1,0,0,72,abstract
75,1,0.318106409,0.439580856,0.603743908,0.602279516,1,2,1.012408442,2,2,1,2,1.354525965,1,0,0,72,abstract
76,1,0.316463309,0.434786575,0.615316325,0.585303849,1,2,0.524221414,2,2,2,1,1.89220603,2,1,0,72,abstract
77,1,0.312579215,0.402882317,0.619414186,0.589611699,1,2,1.303193782,2,2,1,2,0.853956713,2,0,0,72,abstract
78,0,0.328242566,0.397189155,0.641861459,0.561647539,2,1,0.945885138,2,1,1,2,1.198494389,2,0,0,72,abstract
79,1,0.334578029,0.368973627,0.60482259,0.566493652,2,1,0.770566776,2,2,1,2,0.667211409,2,0,0,72,abstract
80,0,0.36387738,0.371082929,0.580002421,0.573281125,2,1,0.991895759,2,1,2,1,0.95386462,2,0,0,72,abstract
81,0,0.390164457,0.416571809,0.604434435,0.561714314,1,2,0.662639609,2,1,1,2,1.183057667,2,0,0,72,abstract
82,1,0.442890377,0.406769047,0.599574248,0.564049541,1,2,1.217747724,2,2,1,2,0.926253908,1,1,0,72,abstract
83,1,0.406645797,0.419925387,0.638541349,0.560499696,2,1,1.043985841,2,2,1,2,0.891951388,1,1,0,72,abstract
84,0,0.385309487,0.407494289,0.666823734,0.544990901,1,2,0.696612751,2,1,2,1,1.398939123,2,1,0,72,abstract
85,0,0.405362844,0.369540762,0.66341818,0.514343865,2,1,0.638602622,2,1,2,1,1.751421926,2,1,0,72,abstract
86,1,0.393236176,0.361373891,0.649782128,0.517207749,2,1,0.793206396,2,2,2,1,0.692647872,1,1,0,72,abstract
87,1,0.364148846,0.343963508,0.641377891,0.46719992,2,1,1.255079427,2,2,2,1,0.943864879,1,1,0,72,abstract
88,0,0.39505945,0.375230413,0.64751937,0.446668475,2,1,0.622253107,2,1,2,1,1.664024619,2,1,0,72,abstract
89,1,0.374256304,0.398096699,0.662637346,0.425231728,1,2,1.13902602,2,2,1,2,0.64598362,1,1,0,72,abstract
90,1,0.376986908,0.394581377,0.670161283,0.399348109,1,2,0.666088876,2,2,2,1,1.034015332,1,0,0,72,abstract
91,1,0.344818758,0.349545119,0.681421499,0.36973265,1,2,0.933904615,2,2,2,1,0.663169686,1,1,0,72,abstract
92,0,0.303888337,0.321994418,0.683707948,0.403199922,1,2,0.910604734,2,1,1,2,0.906336695,2,0,0,72,abstract
93,1,0.337361749,0.340484496,0.663023892,0.41942127,2,1,1.157341551,2,2,1,2,0.750918067,1,1,0,72,abstract
94,1,0.329054952,0.331372336,0.606324885,0.436120888,1,2,1.001191543,2,2,2,1,0.615242169,1,1,0,72,abstract
95,0,0.30681429,0.339232182,0.587506253,0.441358935,2,1,0.94194949,2,1,2,1,1.058090288,2,0,0,72,abstract
96,1,0.314543009,0.347536884,0.579656151,0.39958596,2,1,1.354872519,2,2,1,2,0.877362067,1,1,0,72,abstract
97,1,0.338151775,0.35373853,0.574407841,0.415335065,2,1,1.070719018,2,2,2,1,0.67990734,1,0,0,72,abstract
98,1,0.372520062,0.336464341,0.530590327,0.467929521,1,2,0.585420744,2,2,2,1,0.580201942,2,0,0,72,abstract
99,1,0.404919773,0.308606687,0.534244821,0.470474515,1,2,0.676791067,2,2,1,2,0.726982334,1,1,0,72,abstract
100,0,0.438642758,0.286007923,0.563126041,0.496039205,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,72,abstract
101,1,0.446406545,0.280957387,0.572795601,0.446200162,1,2,0.714314127,2,2,2,1,0.584419956,1,1,0,72,abstract
102,1,0.448007757,0.289686622,0.569632931,0.491045285,1,2,0.682197912,2,2,1,2,0.705385691,1,0,0,72,abstract
103,1,0.476414448,0.256386493,0.589400309,0.52127494,2,1,0.703967833,2,2,1,2,0.686075098,1,1,0,72,abstract
104,1,0.458692263,0.274091283,0.627282386,0.561069297,2,1,0.724959965,2,2,2,1,0.806020457,1,1,0,72,abstract
105,0,0.496082082,0.25968085,0.632223559,0.556493136,1,2,0.767649695,2,1,1,2,0.834494842,2,0,0,72,abstract
106,1,0.512774141,0.261736709,0.610875178,0.576983072,2,1,0.894417648,2,2,1,2,0.894250699,1,1,0,72,abstract
107,1,0.498024518,0.258175019,0.606605022,0.573793012,2,1,0.802809559,2,2,2,1,1.210890174,1,1,0,72,abstract
108,1,0.482465325,0.273758122,0.593328474,0.592905711,2,1,0.783415492,2,2,2,1,0.639103166,1,1,0,72,abstract
109,1,0.493435082,0.25765041,0.60232146,0.585314156,2,1,0.959597226,2,2,2,1,0.819319091,1,1,0,72,abstract
110,1,0.500393329,0.250695136,0.606901391,0.608111416,1,2,0.66531832,2,2,2,1,0.719888223,1,0,0,72,abstract
111,1,0.478981345,0.254026051,0.59708371,0.5855965,2,1,0.709415059,2,2,2,1,0.516936246,1,0,0,72,abstract
112,1,0.520345675,0.313708356,0.644231478,0.61344549,1,2,0.636119186,2,2,2,1,0.58878292,1,1,0,72,abstract
113,1,0.535988372,0.344447476,0.619851482,0.625801167,2,1,1.03238924,2,2,1,2,0.797440684,1,1,0,72,abstract
114,1,0.503717532,0.325269745,0.567822762,0.628531049,1,2,0.804738508,2,2,2,1,0.858760855,1,0,0,72,abstract
115,1,0.52389359,0.349580991,0.533857807,0.641344265,1,2,0.863740083,2,2,1,2,0.673475599,1,1,0,72,abstract
116,1,0.528226886,0.339228621,0.496227161,0.595993734,2,1,0.948642201,2,2,1,2,0.752068325,1,1,0,72,abstract
117,1,0.524291545,0.351868941,0.521272953,0.574942069,2,1,0.726048446,2,2,2,1,0.653225996,1,0,0,72,abstract
118,1,0.479674143,0.392901387,0.453239651,0.548093519,1,2,1.16896889,2,2,1,2,0.829060573,1,0,0,72,abstract
119,1,0.492272972,0.361596844,0.485218853,0.554323228,1,2,0.531348372,2,2,2,1,0.838196039,1,0,0,72,abstract
120,1,0.448722825,0.371656247,0.473964955,0.498828963,2,1,0.86444404,2,2,1,2,0.957206305,2,1,0,72,abstract
121,1,0.424920839,0.382597442,0.473223462,0.514270615,1,2,0.647874599,2,2,2,1,0.944937087,1,0,0,72,abstract
122,1,0.444337142,0.328721262,0.444021244,0.537519961,1,2,1.089399787,2,2,1,2,0.948095851,2,1,0,72,abstract
123,1,0.432775992,0.325924997,0.405433058,0.561530064,2,1,1.015125425,2,2,2,1,0.955973476,2,1,0,72,abstract
124,0,0.435028708,0.34273809,0.38325408,0.565961531,1,2,1.54212349,2,1,1,2,1.046926427,2,1,0,72,abstract
125,1,0.429677925,0.379539337,0.375911474,0.589288163,2,1,0.700304907,2,2,2,1,0.981984615,2,1,0,72,abstract
126,0,0.448018768,0.404112763,0.344506688,0.590058193,2,1,0.957801473,2,1,2,1,1.441565267,2,1,0,72,abstract
127,1,0.425818987,0.370733427,0.317309625,0.605128909,2,1,1.027072498,2,2,2,1,1.302674252,2,1,0,72,abstract
128,1,0.415103529,0.362532952,0.292286782,0.556345492,2,1,0.648331749,2,2,2,1,0.648098503,2,1,0,72,abstract
129,1,0.419678013,0.356359353,0.29694024,0.529529891,1,2,1.210056636,2,2,1,2,0.677859056,2,1,0,72,abstract
130,1,0.423570407,0.38215742,0.302139416,0.511424699,2,1,0.932356272,2,2,1,2,0.636736956,2,1,0,72,abstract
131,1,0.423608179,0.394952733,0.310348256,0.477834432,2,1,1.124009383,2,2,2,1,0.461110612,1,0,0,72,abstract
132,0,0.391604597,0.383864412,0.349289848,0.457305887,1,2,0.631331316,2,1,2,1,1.229039057,2,0,0,72,abstract
133,1,0.391799804,0.373697354,0.338406488,0.478200279,1,2,0.858000245,2,2,1,2,0.673044064,2,0,0,72,abstract
134,1,0.356601638,0.359667766,0.363029069,0.49761844,1,2,0.662764368,2,2,2,1,0.719339462,2,0,0,72,abstract
135,1,0.334077378,0.353309759,0.381128796,0.532814884,1,2,0.708233762,2,2,1,2,0.834911008,2,1,0,72,abstract
136,1,0.373836554,0.375689474,0.336061167,0.589118391,2,1,0.908068561,2,2,2,1,1.218826863,2,0,0,72,abstract
137,1,0.35678726,0.385537238,0.288193173,0.599068624,1,2,1.468211956,2,2,1,2,0.985892539,1,0,0,72,abstract
138,1,0.367167194,0.390814227,0.263266602,0.620893372,1,2,0.747165942,1,1,2,1,0.778923248,1,0,0,72,abstract
139,1,0.374242044,0.409234192,0.265492658,0.65508721,1,2,1.139349973,2,2,1,2,1.111349915,2,1,0,72,abstract
140,1,0.38321825,0.372174399,0.293089702,0.612086781,2,1,0.664064398,2,2,2,1,0.750205974,2,1,0,72,abstract
141,1,0.368247413,0.384314822,0.308413968,0.584759627,1,2,0.966901078,2,2,2,1,0.73701673,2,0,0,72,abstract
142,1,0.359529956,0.354882791,0.310458882,0.564950496,2,1,1.484008792,2,2,2,1,0.785464379,2,0,0,72,abstract
143,0,0.358898763,0.355314665,0.322757479,0.557352415,2,1,0.642817924,2,1,2,1,0.973025441,2,0,0,72,abstract
144,1,0.344316512,0.3742353,0.33703274,0.523244909,1,2,0.90434868,2,2,1,2,1.237764986,2,0,0,72,abstract
145,0,0.348985487,0.33934727,0.328772887,0.545841493,2,1,0.691707957,2,1,2,1,0.950840861,2,0,0,72,abstract
146,1,0.31905984,0.319441363,0.329988136,0.53490773,2,1,0.593337846,2,2,2,1,0.864198137,1,1,0,72,abstract
147,0,0.273550644,0.309294595,0.295838789,0.513809077,2,1,0.668005771,2,1,1,2,0.971694071,2,0,0,72,abstract
148,1,0.265386334,0.306817434,0.280131389,0.457875275,2,1,0.872400016,2,2,2,1,0.583804295,1,0,0,72,abstract
149,1,0.274102584,0.273795485,0.284845996,0.403007409,2,1,1.296205746,2,2,1,2,0.764034082,1,0,0,72,abstract
0,0,0.684552732,0.294561013,0.444123814,0.636304497,2,1,0.708096785,2,1,1,2,0.839109376,2,0,0,73,abstract
1,1,0.676319585,0.339688118,0.458638991,0.650166533,2,1,0.681786745,2,2,1,2,1.007730554,2,1,0,73,abstract
2,1,0.700228702,0.331875898,0.446092322,0.656716193,2,1,0.679664331,2,2,2,1,0.92314227,2,0,0,73,abstract
3,1,0.715757979,0.299259356,0.379482306,0.667603128,1,2,0.876518168,1,1,1,2,0.989804095,1,0,0,73,abstract
4,1,0.66710392,0.300146193,0.378164465,0.61106052,2,1,0.544412036,2,2,2,1,0.943131174,2,1,0,73,abstract
5,1,0.68153012,0.263262516,0.343924399,0.62208154,2,1,0.668062624,2,2,1,2,0.831681981,2,0,0,73,abstract
6,1,0.634010187,0.27678061,0.327519374,0.595840861,1,2,0.704858469,1,1,1,2,0.828169134,1,1,0,73,abstract
7,1,0.660548029,0.273803658,0.349154387,0.612198974,2,1,0.528585691,1,1,2,1,0.737271768,1,0,0,73,abstract
8,1,0.678458652,0.30658077,0.363068144,0.618474947,2,1,0.679076697,1,1,2,1,1.003471863,1,1,0,73,abstract
9,1,0.67065209,0.312386518,0.314960521,0.616767059,1,2,1.091331612,1,1,1,2,0.782709753,1,1,0,73,abstract
10,0,0.674960193,0.278333073,0.317355111,0.629319535,2,1,0.968694768,1,2,1,2,1.32244633,2,0,0,73,abstract
11,0,0.713301385,0.308903238,0.311706193,0.646742644,2,1,0.714106023,2,1,2,1,1.093993746,1,1,0,73,abstract
12,0,0.723790905,0.339580269,0.2754337,0.594528537,2,1,0.969517757,2,1,1,2,1.088885246,1,1,0,73,abstract
13,1,0.740428906,0.317846186,0.327019131,0.564816897,2,1,0.978959984,2,2,1,2,1.204978557,1,1,0,73,abstract
14,1,0.738347795,0.322021734,0.280538548,0.538220296,2,1,0.913459264,1,1,1,2,0.584987724,1,0,0,73,abstract
15,1,0.733415067,0.341129566,0.289980964,0.549266629,2,1,0.490797498,2,2,2,1,0.721094952,1,1,0,73,abstract
16,1,0.723727516,0.370868022,0.275613291,0.571604856,1,2,0.976575093,2,2,1,2,0.739746461,1,0,0,73,abstract
17,1,0.723712725,0.397329825,0.262958275,0.544165209,2,1,0.71004743,1,1,1,2,1.061003962,2,0,0,73,abstract
18,0,0.710586006,0.383127404,0.269984072,0.592570412,1,2,1.077420051,2,1,1,2,1.403926783,2,1,0,73,abstract
19,1,0.70283815,0.399255127,0.28127119,0.616552931,2,1,1.024669486,2,2,2,1,0.821622286,1,0,0,73,abstract
20,0,0.705991924,0.403640808,0.270968406,0.631453806,2,1,0.547073567,1,2,1,2,1.273808602,1,0,0,73,abstract
21,1,0.737199072,0.382162584,0.268972267,0.658131462,2,1,1.034469115,1,1,2,1,1.044886211,2,0,0,73,abstract
22,1,0.749157562,0.388187034,0.275674365,0.654202848,2,1,1.430235014,1,1,1,2,1.428080657,2,0,0,73,abstract
23,1,0.73761055,0.416188965,0.310221612,0.671788397,1,2,1.022624519,1,1,1,2,0.938848074,1,0,0,73,abstract
24,1,0.735155704,0.397690169,0.271626019,0.692823562,2,1,0.649789612,2,2,2,1,1.177928098,2,1,0,73,abstract
25,1,0.728166688,0.369083815,0.282615301,0.689182993,1,2,0.580691064,2,2,2,1,0.848752905,2,1,0,73,abstract
26,1,0.733957867,0.371474446,0.280810486,0.690108465,1,2,0.452069391,2,2,1,2,0.969135343,2,1,0,73,abstract
27,1,0.724921193,0.31372877,0.276473436,0.70130255,2,1,0.747956163,2,2,2,1,0.832766844,2,0,0,73,abstract
28,1,0.745834764,0.270949588,0.259200739,0.714464544,1,2,0.872744652,2,2,2,1,1.133015669,1,1,0,73,abstract
29,0,0.719883896,0.253532342,0.269332925,0.687423556,1,2,0.674435894,2,1,1,2,1.317065108,1,1,0,73,abstract
30,0,0.722935375,0.277078081,0.253382517,0.697506532,1,2,1.026789188,2,1,2,1,0.958791173,1,1,0,73,abstract
31,1,0.730638392,0.287488555,0.258740426,0.670061851,2,1,1.279468574,2,2,1,2,1.102559343,2,1,0,73,abstract
32,1,0.679441001,0.294824749,0.276660951,0.667143108,1,2,0.505738173,2,2,1,2,0.819018012,2,0,0,73,abstract
33,1,0.6845084,0.274362479,0.274389031,0.651191833,1,2,0.684923205,1,1,2,1,0.973901508,1,1,0,73,abstract
34,1,0.668802257,0.265750844,0.333229862,0.679994575,2,1,0.7148817,1,1,2,1,0.74291155,1,1,0,73,abstract
35,1,0.689832798,0.257556093,0.381898944,0.662143435,1,2,0.505497695,1,1,1,2,0.718812822,1,1,0,73,abstract
36,0,0.675314605,0.26186289,0.412186703,0.689028467,2,1,0.745346163,1,2,2,1,1.182994108,2,0,0,73,abstract
37,1,0.6306301,0.255755343,0.426894868,0.713126989,1,2,0.760905812,1,1,1,2,0.58172982,1,0,0,73,abstract
38,1,0.646175161,0.269870268,0.406081987,0.701596147,1,2,0.867983007,1,1,1,2,0.628780334,2,0,0,73,abstract
39,1,0.682064008,0.279449512,0.391545816,0.693677086,1,2,0.886302127,2,2,2,1,1.38508271,1,0,0,73,abstract
40,1,0.68209907,0.298637638,0.386832934,0.715848472,1,2,0.57959053,1,1,2,1,0.549810435,1,1,0,73,abstract
41,1,0.669289292,0.304546049,0.393656485,0.688243373,1,2,0.715713127,1,1,2,1,0.573750049,1,0,0,73,abstract
42,1,0.672188237,0.3414524,0.397007165,0.681367531,2,1,0.826152192,2,2,2,1,1.091966558,2,1,0,73,abstract
43,1,0.646659348,0.389257741,0.381131824,0.66579894,1,2,0.645986564,2,2,1,2,0.809050832,2,0,0,73,abstract
44,1,0.686714898,0.426984746,0.378666292,0.672104771,1,2,0.564810476,2,2,1,2,0.822007111,2,1,0,73,abstract
45,1,0.710111795,0.447831036,0.401330041,0.661585228,1,2,0.676968748,2,2,1,2,0.617033074,2,1,0,73,abstract
46,1,0.68149174,0.445781491,0.413942796,0.629599976,1,2,0.614835322,2,2,1,2,0.547347193,2,0,0,73,abstract
47,1,0.699352432,0.480885648,0.442900945,0.620587056,1,2,0.575549114,1,1,1,2,1.100137386,2,1,0,73,abstract
48,1,0.704518336,0.479904859,0.480833338,0.59703976,1,2,0.627731633,1,1,1,2,0.582516346,2,0,0,73,abstract
49,1,0.749480889,0.439659738,0.486051636,0.567289693,2,1,0.631961996,2,2,1,2,1.652045223,2,1,0,73,abstract
50,1,0.720225849,0.466905932,0.496738933,0.550444185,1,2,1.001865362,1,1,1,2,0.879918008,2,0,0,73,abstract
51,1,0.733390445,0.418021307,0.532123043,0.53559691,2,1,0.673171124,2,2,2,1,0.656508531,2,1,0,73,abstract
52,1,0.730712888,0.402342048,0.520852117,0.559653044,1,2,0.580693776,2,2,2,1,0.661358472,2,1,0,73,abstract
53,1,0.705898536,0.411610025,0.499770096,0.545248563,1,2,0.651822826,2,2,1,2,0.750185255,2,0,0,73,abstract
54,0,0.705231328,0.4238303,0.505226049,0.534650334,1,2,0.686380237,1,2,1,2,1.005110609,1,1,0,73,abstract
55,1,0.742596033,0.392148629,0.478611735,0.534506537,1,2,0.831819698,1,1,2,1,1.118992608,2,1,0,73,abstract
56,1,0.742791486,0.390616067,0.448185256,0.565719643,2,1,0.593447547,1,1,1,2,0.622036101,2,0,0,73,abstract
57,0,0.700353501,0.431659642,0.429889475,0.588783178,1,2,0.913621692,2,1,2,1,1.516854705,2,1,0,73,abstract
58,1,0.741693803,0.445034012,0.41821808,0.559648882,2,1,0.98568945,2,2,2,1,1.429017557,1,0,0,73,abstract
59,1,0.726106883,0.439593698,0.379094944,0.513480703,1,2,0.775163023,1,1,2,1,0.860692125,2,1,0,73,abstract
60,1,0.727735218,0.430623219,0.422950101,0.524403566,1,2,0.993274451,1,1,1,2,0.950937668,2,0,0,73,abstract
61,1,0.725321793,0.443979134,0.407087272,0.554910253,1,2,0.757998078,2,2,2,1,0.99290831,2,1,0,73,abstract
62,0,0.689367746,0.455638934,0.352202935,0.568473004,1,2,0.872623208,2,1,1,2,1.261241367,1,1,0,73,abstract
63,1,0.677597611,0.429551097,0.362661816,0.551527675,2,1,0.972047899,2,2,1,2,0.836268842,2,0,0,73,abstract
64,1,0.699462866,0.408935647,0.355220928,0.521785327,1,2,0.691659904,1,1,2,1,0.902170359,1,1,0,73,abstract
65,1,0.664496237,0.396232858,0.334903323,0.556617314,1,2,0.776550443,1,1,1,2,0.746134798,1,1,0,73,abstract
66,1,0.667122057,0.377955981,0.382845052,0.558370421,1,2,0.696840728,1,1,1,2,0.785917633,1,1,0,73,abstract
67,0,0.623488131,0.361000085,0.405486701,0.556550634,1,2,0.790444224,1,2,2,1,1.397010479,2,0,0,73,abstract
68,1,0.596277257,0.380128648,0.409416204,0.528144185,2,1,0.850683057,2,2,1,2,0.927987088,1,1,0,73,abstract
69,0,0.620207112,0.381758176,0.434463248,0.559986855,1,2,0.709486616,2,1,1,2,1.720025458,1,0,0,73,abstract
70,1,0.617508293,0.365382816,0.467418573,0.572553204,2,1,0.71533674,2,2,2,1,0.763090004,1,0,0,73,abstract
71,1,0.622258603,0.363143945,0.477626122,0.567582013,2,1,1.341868092,2,2,1,2,0.826989646,2,1,0,73,abstract
72,1,0.620449418,0.387873122,0.462375617,0.57436919,2,1,0.911900376,2,2,1,2,0.672120615,2,1,0,73,abstract
73,0,0.625846565,0.368241275,0.420440604,0.562226321,1,2,0.864695571,2,1,1,2,1.604791599,1,0,0,73,abstract
74,1,0.637591953,0.390243465,0.394627531,0.546387721,1,2,0.814872931,2,2,2,1,0.697860801,2,0,0,73,abstract
75,1,0.635414362,0.414593004,0.418795729,0.533658614,1,2,0.721986047,1,1,2,1,0.703837191,2,0,0,73,abstract
76,0,0.616058531,0.391958045,0.445032731,0.569124589,1,2,0.854103992,2,1,1,2,1.397781033,2,1,0,73,abstract
77,1,0.642167221,0.406652554,0.482907242,0.522219118,2,1,0.900511724,1,1,2,1,0.860414279,2,1,0,73,abstract
78,1,0.614185688,0.442038809,0.491780752,0.510276812,2,1,0.784186372,1,1,1,2,0.862443877,2,1,0,73,abstract
79,0,0.608886988,0.438405594,0.489281079,0.528214048,1,2,0.716402015,1,2,1,2,1.648861753,1,0,0,73,abstract
80,1,0.605356762,0.413405908,0.484683754,0.530851814,1,2,0.831127495,1,1,1,2,0.800349326,2,1,0,73,abstract
81,0,0.620499446,0.3947964,0.469452873,0.506777107,2,1,0.610494966,1,2,1,2,1.065804482,1,1,0,73,abstract
82,1,0.624620732,0.389346288,0.520643008,0.540298515,2,1,0.672452101,1,1,2,1,0.934979935,2,0,0,73,abstract
83,0,0.657410347,0.372476502,0.487350819,0.534412612,2,1,0.781661655,2,1,1,2,0.964019611,2,1,0,73,abstract
84,1,0.686973182,0.364155012,0.577719336,0.55962866,1,2,0.59483798,1,1,2,1,0.734530982,2,0,0,73,abstract
85,1,0.701840894,0.364006616,0.576176294,0.576850453,1,2,0.623045627,2,2,2,1,0.825075466,2,0,0,73,abstract
86,1,0.701693104,0.371165682,0.564369003,0.536801033,1,2,0.719567405,2,2,2,1,0.639912536,2,0,0,73,abstract
87,1,0.718007721,0.433522738,0.56150587,0.523530068,1,2,0.988441085,1,1,1,2,0.681530899,1,0,0,73,abstract
88,1,0.681250478,0.453144544,0.551271285,0.507806297,2,1,0.792049822,2,2,2,1,1.397089131,2,0,0,73,abstract
89,1,0.678716069,0.410678874,0.511854025,0.477316732,2,1,1.049874472,2,2,1,2,0.874158591,1,1,0,73,abstract
90,1,0.650773605,0.395730831,0.524602677,0.457445341,2,1,1.012767332,2,2,2,1,0.957277186,1,0,0,73,abstract
91,0,0.712173398,0.41209876,0.499986265,0.465243607,1,2,0.621954435,1,2,1,2,1.475241766,1,1,0,73,abstract
92,1,0.732570946,0.402013756,0.450255805,0.539561208,1,2,0.658901257,2,2,1,2,0.899778839,1,1,0,73,abstract
93,1,0.74992337,0.413213919,0.45647528,0.552349692,1,2,0.745526672,2,2,1,2,0.803214871,1,0,0,73,abstract
94,0,0.731231119,0.427087355,0.453945816,0.510388722,1,2,0.792905055,1,2,1,2,1.59554073,1,0,0,73,abstract
95,1,0.72216859,0.439306171,0.416694231,0.427202716,2,1,0.720061922,1,1,2,1,0.830165885,1,1,0,73,abstract
96,0,0.71745373,0.41503041,0.382988326,0.429047456,1,2,0.764728147,1,2,2,1,1.856988221,2,0,0,73,abstract
97,0,0.739034632,0.429997891,0.377044821,0.399429244,1,2,0.654076027,1,2,1,2,1.082094605,2,0,0,73,abstract
98,1,0.722057934,0.444639406,0.395977319,0.411132599,1,2,0.621804061,2,2,1,2,1.20426978,2,1,0,73,abstract
99,1,0.729827637,0.476755612,0.388162489,0.417207468,1,2,0.64189663,2,2,2,1,0.737947698,2,0,0,73,abstract
100,1,0.742777182,0.472498233,0.39714133,0.40074905,2,1,0.968144803,1,1,1,2,0.607561014,1,1,0,73,abstract
101,1,0.722433211,0.477476338,0.406063543,0.3808637,2,1,0.537272431,1,1,1,2,1.05770417,1,1,0,73,abstract
102,1,0.711222475,0.527713587,0.40185597,0.367462998,1,2,0.669834869,1,1,1,2,0.756341552,1,1,0,73,abstract
103,1,0.7237633,0.52453871,0.426323923,0.368983597,2,1,0.667804367,1,1,1,2,0.759633509,1,1,0,73,abstract
104,0,0.749478428,0.497440703,0.452121822,0.317669449,2,1,0.588917038,1,2,1,2,1.085213587,2,0,0,73,abstract
105,0,0.727922931,0.481284772,0.480086932,0.322074894,1,2,0.679719177,1,2,1,2,1.106651989,1,1,0,73,abstract
106,1,0.743300633,0.49309696,0.507933055,0.325687051,2,1,0.732383556,2,2,2,1,1.046857046,1,0,0,73,abstract
107,1,0.726617777,0.491751715,0.482951152,0.310027622,2,1,0.686416097,1,1,2,1,1.464215941,1,1,0,73,abstract
